0, 0.4698081314563751
1, 0.4029248058795929
2, 0.35906293988227844
3, 0.20612433552742004
4, 0.24890781939029694
5, 0.22461317479610443
6, 0.22190409898757935
7, 0.20219092071056366
8, 0.23032784461975098
9, 0.17390176653862
10, 0.19999675452709198
11, 0.18855644762516022
12, 0.16748835146427155
13, 0.15717817842960358
14, 0.17135709524154663
15, 0.11382216960191727
16, 0.13614383339881897
17, 0.11510307341814041
18, 0.12135252356529236
19, 0.12611404061317444
20, 0.1372915655374527
21, 0.15572163462638855
22, 0.13010042905807495
23, 0.17327556014060974
24, 0.11011815071105957
25, 0.10951682925224304
26, 0.11051086336374283
27, 0.1204456314444542
28, 0.1338982731103897
29, 0.14543630182743073
30, 0.12039078772068024
31, 0.10621167719364166
32, 0.08978905528783798
33, 0.12187888473272324
34, 0.14449821412563324
35, 0.12968453764915466
36, 0.10499059408903122
37, 0.13640736043453217
38, 0.07772450149059296
39, 0.09342563152313232
40, 0.11883877217769623
41, 0.090299092233181
42, 0.10596573352813721
43, 0.10333273559808731
44, 0.11558603495359421
45, 0.131218820810318
46, 0.07708100229501724
47, 0.10677231848239899
48, 0.09020943194627762
49, 0.10971584916114807
50, 0.09491793066263199
51, 0.07895510643720627
52, 0.08138621598482132
53, 0.1055358350276947
54, 0.113063745200634
55, 0.09446872770786285
56, 0.10408443957567215
57, 0.09115401655435562
58, 0.08195357024669647
59, 0.08669992536306381
60, 0.08000622689723969
61, 0.07932944595813751
62, 0.0827794224023819
63, 0.08891624957323074
64, 0.08192270249128342
65, 0.09092089533805847
66, 0.07142606377601624
67, 0.072625070810318
68, 0.0858304500579834
69, 0.08503800630569458
70, 0.08864323049783707
71, 0.09879672527313232
72, 0.09379100799560547
73, 0.0893825814127922
74, 0.08058331161737442
75, 0.0856245756149292
76, 0.06785377860069275
77, 0.06473171710968018
78, 0.07792269438505173
79, 0.08965511620044708
80, 0.07782264798879623
81, 0.08158760517835617
82, 0.06333504617214203
83, 0.07426907122135162
84, 0.09684522449970245
85, 0.09186006337404251
86, 0.08419377356767654
87, 0.09256856143474579
88, 0.06563113629817963
89, 0.07228663563728333
90, 0.09024965018033981
91, 0.07836850732564926
92, 0.07117452472448349
93, 0.0777728408575058
94, 0.09029384702444077
95, 0.07955949008464813
96, 0.06799321621656418
97, 0.09216278046369553
98, 0.08958860486745834
99, 0.07473041117191315
100, 0.07231077551841736
101, 0.08682345598936081
102, 0.07922046631574631
103, 0.07441101968288422
104, 0.0659545436501503
105, 0.0783580094575882
106, 0.06810686737298965
107, 0.06576906889677048
108, 0.0779564306139946
109, 0.0658700242638588
110, 0.07490657269954681
111, 0.08049993216991425
112, 0.08073469251394272
113, 0.07615944743156433
114, 0.08403003215789795
115, 0.0765833929181099
116, 0.08261798322200775
117, 0.08444742858409882
118, 0.06163229048252106
119, 0.07585539668798447
120, 0.09187393635511398
121, 0.056707922369241714
122, 0.053096089512109756
123, 0.06484504044055939
124, 0.06836821883916855
125, 0.05393315106630325
126, 0.06318802386522293
127, 0.06899683177471161
128, 0.07656913250684738
129, 0.057014770805835724
130, 0.07145550847053528
131, 0.0665852352976799
132, 0.07275766134262085
133, 0.06077389791607857
134, 0.05299872159957886
135, 0.07787838578224182
136, 0.0721185952425003
137, 0.0730561837553978
138, 0.07013899832963943
139, 0.06250002980232239
140, 0.07920228689908981
141, 0.08003924787044525
142, 0.0646737664937973
143, 0.04942686855792999
144, 0.0633147805929184
145, 0.0793597400188446
146, 0.06283120065927505
147, 0.06634204834699631
148, 0.0627763569355011
149, 0.061485420912504196
150, 0.07778606563806534
151, 0.06788532435894012
152, 0.06446629017591476
153, 0.06753140687942505
154, 0.05408191308379173
155, 0.07147278636693954
156, 0.06370806694030762
157, 0.07004944235086441
158, 0.07603306323289871
159, 0.059879980981349945
160, 0.06219775229692459
161, 0.05474432557821274
162, 0.048869162797927856
163, 0.05249814689159393
164, 0.05419064685702324
165, 0.05885162577033043
166, 0.06535983085632324
167, 0.07076465338468552
168, 0.062379591166973114
169, 0.05129376798868179
170, 0.061599235981702805
171, 0.0617135614156723
172, 0.0648215264081955
173, 0.06682091951370239
174, 0.07145021855831146
175, 0.0672510489821434
176, 0.07191342860460281
177, 0.06743071973323822
178, 0.059098973870277405
179, 0.06651552021503448
180, 0.07609985023736954
181, 0.07560689747333527
182, 0.05253307521343231
183, 0.06287722289562225
184, 0.06745192408561707
185, 0.05228699743747711
186, 0.0670885369181633
187, 0.05875144153833389
188, 0.060037437826395035
189, 0.06216676905751228
190, 0.06818580627441406
191, 0.06530968099832535
192, 0.06306946277618408
193, 0.057128358632326126
194, 0.06914805620908737
195, 0.05282185599207878
196, 0.06870076805353165
197, 0.04955662786960602
198, 0.06619861721992493
199, 0.050549209117889404
200, 0.05664708837866783
201, 0.06474173814058304
202, 0.06005365028977394
203, 0.055293694138526917
204, 0.06174485385417938
205, 0.0511605404317379
206, 0.07892484962940216
207, 0.07592284679412842
208, 0.06010257080197334
209, 0.0471542552113533
210, 0.06343154609203339
211, 0.054925210773944855
212, 0.0603538453578949
213, 0.049027469009160995
214, 0.08441755920648575
215, 0.06716896593570709
216, 0.062483035027980804
217, 0.07337232679128647
218, 0.05661584064364433
219, 0.052203379571437836
220, 0.05630482733249664
221, 0.05558548495173454
222, 0.0627760961651802
223, 0.053141530603170395
224, 0.04903567582368851
225, 0.059557102620601654
226, 0.06450502574443817
227, 0.061622798442840576
228, 0.0584942027926445
229, 0.059873923659324646
230, 0.0520486943423748
231, 0.06363212317228317
232, 0.06852269917726517
233, 0.07033854722976685
234, 0.06584644317626953
235, 0.0653318390250206
236, 0.05665228143334389
237, 0.0513426698744297
238, 0.05209135264158249
239, 0.04791378229856491
240, 0.05485817417502403
241, 0.05986865982413292
242, 0.044671036303043365
243, 0.045001279562711716
244, 0.06114663556218147
245, 0.05366918817162514
246, 0.05751578509807587
247, 0.05094248428940773
248, 0.05241794511675835
249, 0.05818501114845276
250, 0.05317826196551323
251, 0.04777572676539421
252, 0.06440342962741852
253, 0.06168576329946518
254, 0.06258905678987503
255, 0.04647307097911835
256, 0.05224788188934326
257, 0.0647146999835968
258, 0.06567618250846863
259, 0.06026451662182808
260, 0.05935988202691078
261, 0.05390525236725807
262, 0.052353329956531525
263, 0.061513811349868774
264, 0.06113798916339874
265, 0.058119386434555054
266, 0.06617879122495651
267, 0.06095082685351372
268, 0.05878450721502304
269, 0.05225308611989021
270, 0.058161601424217224
271, 0.06752675771713257
272, 0.054687660187482834
273, 0.04974732547998428
274, 0.05957678332924843
